sentiment,sentence,lang
neutral,"Der Gesamtwert des Projekts wird auf 30 Mrd SEK (2,83 Mrd EUR 3,81 Mrd USD ) geschätzt .",de
positive,"@CGrantWSJ Ich denke, diese $TSLA Blase könnte für einige Zeit weiter gehen. Solange ppl die Autos lieben, könnten sie weiterhin Geld bekommen.",de
neutral,"Wenn das Produkt in Finnland hergestellt wird, wird es auch im Land verpackt.",de
positive,$LUV Continues to consolidate over previous break out area...,de
neutral,"`` Ich bin nicht sicher, was passiert.",de
positive,"ADP News - November 18 , 2008 - Finnische AC-Antriebe Hersteller Vacon Oyj OMX : VAC1V sagte heute, dass es neue Vertretungen in Rumänien und der Ukraine eingerichtet hatte, um die wachsenden Märkte in Ost-und Südosteuropa zu bedienen .",de
neutral,Nokia hat seine Produktionsanlage in der Nähe von Chennai am 11. März 2006 eingeweiht.,de
neutral,Am 10 . April 2006 gab Scanfil eine Gewinnwarnung heraus .,de
neutral,"Der Vertrag umfasst Planung , Bau , Lieferung von Ausrüstung , Installation und Inbetriebnahme .",de
neutral,"Der befristete Vertrag von Herrn Jarmo Ukonaho , dem derzeitigen General Manager der indischen Incap-Operationen , wird bis Ende des Jahres abgeschlossen sein .",de
neutral,VNH erwirtschaftet jährlich einen Nettoumsatz von rund 5 Mio. EUR und beschäftigt 21 Mitarbeiter.,de
positive,"Der führende finnische Metallkonzern Outokumpu sagte , dass sich sein Nettogewinn im vierten Quartal aufgrund der starken weltweiten Nachfrage nach Edelstahl mehr als verdreifacht habe , die Preise für unedlen Metallen anstiegen und aus dem Verkauf seiner Technologieeinheit resultierte .",de
neutral,"$AMZN Trailing 12 Monate operativer Cashflow stieg 48% auf 4,98 Milliarden US-Dollar und freier Cashflow sank 63% auf 388 Millionen US-Dollar http://stks.co/c06zG",de
neutral,"Es erzielte einen Umsatz von 4,5 mln Euro $ 6,1 mln und ein operatives Ergebnis von 1,5 mln Euro $ 2,0 mln für 2006 .",de
negative,"Die entlassenen Mitarbeiter werden die Angelegenheit nun vor Gericht bringen , es sei denn , sie kann außerhalb geklärt werden .",de
positive,Mehr als 50 % des Umsatzes von LinkedIn http://stks.co/g1F4T $LNKD,de
neutral,Lemmink+ñinen begann 1920 mit der Herstellung von Dachfilz und in den 1930er Jahren mit der Herstellung von Asphalt.,de
neutral,ZAO YIT Moskovia baut Wohnungen in Moskau und seinen umliegenden Städten.,de
neutral,"Der Wert des Deals übersteigt 500 000 EUR , sagte das Unternehmen .",de
negative,"Nach dem heute veröffentlichten Zwischenbericht sank der Umsatz des Zeitraums von 38,3 Mio EUR auf 30,6 Mio EUR .",de
neutral,"Scanfil , ein Systemlieferant und Vertragshersteller für den Kommunikationssektor , wird 20 Produktionsmitarbeiter benachrichtigen und vorübergehend 15 Mitarbeiter im Werk des Unternehmens in Sievi in Finnland entlassen .",de
neutral,Der Reposatz wird laut Nordea-Konjunkturausblick Ende 2010 schrittweise 2 % erreichen .,de
neutral,Symphony Services bietet Entwicklungsdienstleistungen für Aldata GOLD an.,de
neutral,"`` Wir haben einen Lizenzvertrag mit Nokia Corp., der teilweise am 9. April 2007 ausläuft.",de
neutral,"Die veräußerte Beteiligung repräsentierte rund 2,7 Mio. Aktien am Kapital von Okmetic .",de
positive,"$AAPL Bounce im Moment hat keinen vol, mehr vol, wenn es glid",de
neutral,"Der in Los Angeles ansässige Pacific Office Properties Trust erwirbt , besitzt und betreibt Büroimmobilien in den westlichen USA und konzentriert sich zunächst auf die Märkte Honolulu , San Diego , Los Angeles und Phoenix .",de
neutral,In Finnland kontrollieren die fünf größten Marken 90 % des Biermarktes .,de
positive,"Adanac Molybdän von Kanada hat Schleiftechnik für sein Molybdän-Projekt in British Columbia, Kanada bestellt, während Shalkiya Zinc von Kasachstan einen Auftrag für Schleiftechnik für das Zink-Blei-Projekt Shalkiya in Kasachstan vergeben hat.",de
neutral,Im Rahmen der Transaktion blieb die Papierfabrik +ä+ñnekoski im Eigentum von M-real und setzte die Galerie Art Produktion für Sappi im Rahmen eines langfristigen Vertrags fort .,de
neutral,Die Lieferung erfolgt im zweiten Halbjahr 2011 .,de
neutral,Der Vertrag gilt für vier Jahre .,de
neutral,"Die finnische Reederei Finnlines , der Grimaldi-Gruppe , meldete im Januar bis Juni 2009 einen Umsatzrückgang von EUR 384,0 Mio . im entsprechenden Zeitraum 2008 auf EUR 241,8 Mio n .",de
positive,Es verfügt auch über starke Vermögenswerte in elektronischen Medien mit 18.500 eine Steigerung von 9 Prozent gegenüber dem Vorjahr .,de
negative,"Viele der Handelsschiffe hatten sich in der engen Bucht von Bottnien, wo das Eis dicker ist, und rund um die Aaland-Inseln festgeklemmt.",de
neutral,"Das Unternehmen , das zu 51 % im Besitz von Kemira und zu 49 % im Eigentum von IVRCL sein wird , wird eine anorganische Produktionsstätte für Gerinnungsmittel betreiben , die in Vishakapatnam Vizag im Bundesstaat Andhra Pradesh gebaut wird und im zweiten Halbjahr 2011 ihren Betrieb aufnehmen wird .",de
neutral,Es schien nicht genug Stunden in einem Tag für Pekkarinen.,de
neutral,"31. Aug. 2009 (Gawker Media geliefert von Newstex)-- Wenn Sie das Fischen von Videospielen lieben, aber das Gefühl, dass es einfach nicht genug Verrücktheit beteiligt war, dann Activision 's (NASDAQ: ATVI) Rapala: Wir Fisch könnte nur Ihr Auge fangen mit seiner Familie Spaß Haken.",de
neutral,"Cardona verlangsamte ihr Fahrzeug, drehte sich um und kehrte an die Kreuzung zurück, wo sie 911 nannte.",de
neutral,"Die Herstellung von KPP wird in der bestehenden Export-orientierten Einheit EOU in Wartsila Werk in Khopoli , in der Nähe von Mumbai durchgeführt werden .",de
positive,Ich sehe eine 20 Prozent aufwärts in $FB Aktien von hier,de
neutral,"Im Januar bis Juni 2010 beliefen sich die verwässerten Verluste je Aktie im ersten Halbjahr 2009 auf EUR 0,3 gegenüber EUR 0,1 .",de
positive,Chime-Kommunikation wird von WPP und Providence erworben,de
positive,Dixons Carphone Gewinn steigern auf starken Umsatz,de
neutral,An dieser Aktion waren keine anderen ev3-Geräte beteiligt.,de
negative,Die Investitionsausgaben für Energieeffizienz sind leider zusammen mit dem Rückgang der Wirtschaft gesunken .,de
neutral,"1994 gegründet , nutzt das Unternehmen einen sechsstufigen , zeitorientierten , kollaborativen Projektansatz , um die Einnahmenströme der Finanzinstitute zu verbessern .",de
positive,"Im Rahmen der Vereinbarung GeoSentric wird GyPSii-powered Hotel Informationen und Reservierungsdienste für Besucher in China, einschließlich solcher populären Städten wie Peking und Shanghai.",de
neutral,Valga Lihatoostus vermarktet seine Produkte unter der Marke Maks & Moorits .,de
positive,"Der finnische Verbraucherverpackungshersteller Huhtamaki Oyj sagte, er sei in den ersten neun Monaten 2006 zu einem Nettogewinn von 84,1 Mio. Euro $ 105,6 Mio. Euro von einem Nettoverlust von 2,6 Mio. Euro $ 3,3 Mio. Euro im gleichen Zeitraum von 2005 geschwungen .",de
negative,"Homebuilder - $RYL brechen unter Unterstützung, beobachten Sie diese. $SPY",de
positive,"Außerdem haben wir den Anteil an Fleisch in verschiedenen Würstchen erhöht und bieten eine Reihe von neuen Geschmack in den Grill-Produkte und Shish Kebabs Segment , """" Paavel sagte .",de
positive,wie $T für einen Breakout lange als gut. durch die 100 und 200 MA konnte es laufen sehen.,de
positive,"HELSINKI , Finnland , 18. September 2009 ( GLOBE NEWSWIRE ) -- Ixonos Plc erweitert die Smartphone-FuE-Dienste des Unternehmens und errichtet eine neue Smartphone-Design-Einheit der nächsten Generation in Verbindung mit Ixonos' Website in Jyvaeskylae .",de
negative,$AXDX Ich langweilte mich und nahm meinen proprietären Gewinnausstieg. Ich mochte die Option Liquidität und lausige Spreads nicht.,de
neutral,Auch in Lettland agieren wir als Partner für Backwarenkunden sowohl in der Produktion als auch in der Produktentwicklung.,de
neutral,Der Gesamtbetrag der Spende beläuft sich auf 1.115.000 EUR .,de
neutral,"Die Fazilität werde zur Refinanzierung der bestehenden Kreditfazilität von Citycon verwendet , sagte das Unternehmen .",de
neutral,"Die finnische Immobiliengesellschaft Sponda Oyj sagte am 11. April 2008, dass sie Vuosaari Harbour Service Center im Hafen von Helsinki bauen würde.",de
negative,"Im Bereich Gebäude- und Wohnungsverbesserung ging der Umsatz um 6,3 % zurück und belief sich auf 154,1 Mio EUR .",de
neutral,"Und das ist genau das, was an einem letzten Wochentag geschah, als ein East Haven Bäcker hereingebracht wurde, um die Bewohner an die Ostertradition der Herstellung von Weizen- und Reiskuchen zu erinnern.",de
positive,"Das Unternehmen bewegte sich auf ein operatives Ergebnis von 10,9 Mio. EUR gegenüber einem operativen Verlust von 15,3 Mio. EUR. Es wandte sich auch an EPS in Höhe von 0,08 EUR gegenüber einem Verlust je Aktie von 0,04 EUR .",de
positive,Die Kosten der neuen ropax Schiffe liegen um 30 % unter denen der derzeitigen .,de
neutral,Der Deal beinhaltet auch eine zehnjährige Wartungsvereinbarung .,de
neutral,"Talvivaara Mining Company PLC ( Talvivaara Mining ) ( LSE : TALV ) , ein in Finnland ansässiges Nickelbergbauunternehmen , hat am 9 . Juni 2010 seine zweite Produktionslinie in seiner Metallgewinnungsanlage installiert .",de
positive,"Die Transaktionen würden das Ergebnis je Aktie im ersten Quartal um rund EUR0 ,28 erhöhen .",de
neutral,Marktdaten und Analysen werden aus der Primär- und Sekundärforschung abgeleitet .,de
positive,$IWM kaufen Programme knallen $iwm für Close Print billiges Geld bedeutet höhere Aktienpreise $spy Roboter kaufen,de
neutral,"Cencorp würde sich auf die Entwicklung , Herstellung und Vermarktung von Standardprodukten für die Produktionsautomatisierung konzentrieren .",de
neutral,"Entscheidend ist , dass die Entscheidung , ETSI ( European Telecommunication Standard Institute ) zu nutzen - unterstützt DVB-H ergänzt die wachsende Liste der Betreiber und Gerätehersteller, die sich für die Norm entscheiden ( siehe Global : 20 Januar 2006 : Competing Technologies Vie for Mobile TV ) .",de
positive,Darüber hinaus unterzeichnete Kone einen zweijährigen Wartungsvertrag für die Rolltreppen .,de
neutral,"Die Größe der Erweiterung , von denen 18,5 % bereits vermietet wurde , wird eine Bruttofläche von etwa 2.830 m2 haben 30.460 sq ft .",de
neutral,"Der neue Standort ist nicht die einzige Änderung, die Wellmont für seinen Flugverkehr anbietet.",de
neutral,"Andere potenzielle Kunden sind öffentliche Verwaltungsorganisationen, die in Versorgungsnetze und -dienste investieren.",de
neutral,"Der Stahlhersteller erklärte , der Rückgang des Gewinns sei auf die anhaltende wirtschaftliche Unsicherheit zurückzuführen , verbunden mit der derzeitigen Dürre bei der Kreditvergabe von Banken , was zu einem Rückgang der Nachfrage nach seinen Produkten führte , da es den Kunden immer schwieriger wird , ihre Geschäfte zu finanzieren .",de
neutral,Die EA Reng Gruppe erzielte für 2007 einen Umsatz von rund 84 Millionen Kronen .,de
negative,Barclays Aktienkurs unterworfen als Bank Gesichter frische Forex Sonde,de
neutral,"Die Märkte erwarten, dass Heineken Hartwall als Ganzes oder in Teilen verkauft.",de
neutral,"Neben der Tulikivi Corporation ist er derzeit auch Mitglied des Vorstands folgender Unternehmen: Altia Corporation , J+ñrvi-Suomen Portti Osuuskunta , Osuuskunta KPY , Profile Vehicles Oy und Voimatel Oy .",de
neutral,"Die Gesamtinvestition in die Vantaa-Anlage wird sich auf rund 10 Millionen Euro belaufen , und der Anteil von Okmetic an den Investitionen wird sich auf rund 2,7 Millionen Euro belaufen .",de
negative,"Im vergangenen Jahr hat UPM die Produktion gekürzt , in Finnland geschlossen und 700 Arbeitsplätze abgebaut .",de
neutral,Derzeit arbeitet die Anlage mit voller Kapazität .,de
neutral,"Der Bericht profiliert 614 Unternehmen, darunter viele Schlüssel-und Nischenspieler weltweit wie Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , und Van Group , Inc. .",de
negative,Walter Investment Management Corp. erhält einen Verkauf von Compass Point $WAC http://stks.co/c1IvX,de
neutral,"Der Umzug erfolgt durch die Übertragung von HKScans produktionsbezogenen Grundstücken , Anlagen , Ausrüstungen sowie deren Beteiligungen an Tochtergesellschaften und assoziierten Unternehmen im Land auf HKScan Finnland .",de
neutral,`` Es würde nicht über Nacht passieren .,de
negative,Chief Executive Officer Olli-Pekka Kallasvuo 's Änderungen am Dienstag markieren das dritte Mal in neun Monaten hat das Unternehmen neu gemischt Führungskräfte und Operationen als Nokia verliert Boden zu Apples iPhone und RIM BlackBerry .,de
negative,Deutsche Bank kürzt SBUX,de
positive,Irish housebuilder Cairn Homes plant London listing,de
neutral,"Die auf der Grundlage der Ertragsperiode 2011 zu zahlenden Belohnungen entsprechen dem Wert von maximal 364.000 Aktien der Componenta Corporation , einschließlich des in bar zu zahlenden Anteils .",de
neutral,"Cramo's Manager Jarmo Laasanen sagte die Einstellung von Ausrüstung und Maschinen in Litauen unterscheidet sich von den anderen baltischen Ländern, dass in Litauen noch viele öffentliche Strukturen wie Straßen , Brücken , Flughäfen und Geschäfte werden gebaut .",de
neutral,"Das Betriebsergebnis für das Quartal April-Juni 2006 belief sich auf 42,9 Mio. EUR, was einem Umsatz von 156,3 Mio. EUR entspricht.",de
negative,"$SLV POS, sagen es seit 2 Jahren. Gehen Sie tiefer. Vergessen Sie es oder kurz.",de
neutral,"Die Papierfirma M-real berechnete, dass bei einer Herstellung von 100.000 Kekskartons mit einem 25g/m leichteren Karton das eingesparte CO2 im Laufe von 12 Monaten dem entspricht, das durch das Fahren von 1.000 km mit dem Auto erzeugt wird.",de
neutral,"Das Unternehmen erwartet, im Sommer 2011 seinen ersten Online-Shop in den USA zu eröffnen.",de
neutral,"Die Moskauer Metro ( www.mosmetro.ru ) war das erste Metro-System in Europa , das 1998 Smart Cards zusammen mit einer neuen Magnetkarte implementierte .",de
negative,""""" Kleine Unternehmen leiden derzeit , weil sie wahrscheinlich Geldprobleme haben , """" fügte er hinzu .",de
positive,Der Nettoumsatz pro Passagier wird voraussichtlich steigen .,de
neutral,"Die ROCE-Return on Capital beschäftigte sich mit einem negativen Wert von 2,3 % im Vergleich zu 11,3 % im Jahr 2007 .",de
neutral,Indigo und Somoncom beliefen sich im Mai 2007 auf 377.000 Abonnenten und hatten einen Marktanteil von rund 27 % .,de
positive,`` Ich heiße Michael Frei bei Outotec herzlich willkommen.,de
positive,ITV Aktienkurs: Übernahme von Canada's Entertainment One durch Group mulls,de
neutral,"Das Betriebsergebnis für den Zeitraum von sechs Monaten ging von 111 ,9 Mio EUR zurück , während sich der Umsatz gegenüber dem entsprechenden Zeitraum 2006 von 1 275 Mio EUR erhöhte .",de
neutral,"Die wichtigsten Investitionsausgaben waren in der globalen Unternehmensressourcenplanung ERP-Projekt , Produktentwicklung und Produktionsmaschinen .",de
neutral,"Kone sagte vor Gericht Papiere, dass die Gewerkschaftsaktion verzögert Reparaturen an Aufzügen am Bundesgerichtshof am 21. Januar und das Saltonstall Landesamt Gebäude am 23. Januar.",de
negative,3. roter Tag in Folge ? $TSLA,de
positive,"Das Betriebsergebnis belief sich auf 0,4 Mio EUR , was einem operativen Verlust von 0,8 Mio EUR gegenüber dem Vorjahr entspricht .",de
neutral,"Nach Angaben des finnischen Finanzdienstleistungskonzerns Sampo's CEO, Bj+rn Wahlroos , war der Erwerb der Sampo Bank durch die dänische Danske Bank für 4 Mrd EUR der größte Cash Deal in der finnischen Wirtschaftsgeschichte .",de
neutral,"F-Secure , ein Entwickler von Sicherheitslösungen als Service durch Internet Service Provider und Mobilfunkbetreiber , gab die Ergebnisse seiner jährlichen Online-Wellbeing-Umfrage bekannt .",de
positive,"Allein im Dezember verkauften die Mitglieder des litauischen Brauereiverbandes insgesamt 20,3 Millionen Liter Bier , was einem Anstieg von 1,9 Prozent gegenüber dem Umsatz von 19,92 Millionen Litern im Dezember 2004 entspricht .",de
neutral,"Coca-Cola war Marktführer bei Herstellern mit einem Marktanteil von 36,9 % und einem Marktanteil von 2,2 % gegenüber dem entsprechenden Zeitraum 2004-2005 .",de
neutral,"Barclays Plc ( LSE : BARC ) ( NYSE : BCS ) , Credit Agricole SA ( EPA : ACA ) ( CAGR ) .",de
neutral,"Finnish Componenta hat seine neue langfristige Strategie für den Zeitraum 2011-2015 mit dem Ziel veröffentlicht, gemeinsam mit seinen Kunden zu wachsen.",de
neutral,Die Furnier- und Sperrholzindustrie in Schweden ist trotz der Rohstoffressourcen recht klein.,de
positive,"Das finnische Metallproduktunternehmen Componenta Oyj ( HEL : CTH1V ) sagte heute , dass sich sein Nettoverlust im letzten Quartal 2010 auf 500.000 EUR ( 680.000 USD ) von 5,3 Mio EUR im gleichen Zeitraum des Vorjahres verringert habe .",de
neutral,"Viking wird 130 Mio EUR für das neue Schiff zahlen , das im Januar 2008 fertiggestellt wird .",de
neutral,"Rautaruukki zielt darauf ab, Arbeit von den anderen Standorten der Gruppe für diejenigen, die entlassen wurden zu finden.",de
negative,Nach Angaben des Unternehmens hat sich die Marktlage im Herbst 2008 zusätzlich zu den normalen saisonalen Schwankungen abgeschwächt .,de
negative,"Laut Arokarhu verschwanden einige der Käufe, die in den Kassencomputer gescannt worden waren, als der Gesamtsummenschlüssel gedrückt wurde.",de
